,transaction_date,owner,ticker,asset_type,type,amount,senator,lower_amt,mid_amt,upper_amt,5_day_pct_change,15_day_pct_change
0,2020-11-16,Spouse,BA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,0.045108721137027095,error: unknown exception
1,2020-11-16,Spouse,V,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.021344585572502673,error: unknown exception
2,2020-11-24,Spouse,COST,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,0.024270757361219017,error: unknown exception
3,2020-11-04,Spouse,COST,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,-0.008639654630270286,0.030783967674203175
4,2020-11-09,Spouse,BA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,0.12845669718849836,0.18761147291467117
6,2020-11-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,-0.027275926055017243,-0.040560418609952055
7,2020-11-17,Joint,W,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,0.011168736702973045,error: unknown exception
8,2020-11-16,Spouse,DAL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001.0,8000.5,15000.0,0.02078949777703536,error: unknown exception
10,2020-11-10,Spouse,DIS,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001.0,8000.5,15000.0,0.01681795355276598,0.08092322813741736
17,2020-11-20,Spouse,V,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.0317343587686394,error: unknown exception
18,2020-11-20,Spouse,QCOM,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.007806616703200387,error: unknown exception
19,2020-11-20,Spouse,SNPS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.041142307991238435,error: unknown exception
20,2020-11-20,Spouse,GOLD,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.04318030715649555,error: unknown exception
21,2020-11-20,Spouse,OHI,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.023539708714992447,error: unknown exception
22,2020-11-20,Spouse,WIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.020689634760835754,error: unknown exception
23,2020-11-20,Spouse,ERIC,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.010734939564530716,error: unknown exception
24,2020-11-20,Spouse,SBIO,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03806299856656441,error: unknown exception
25,2020-11-20,Spouse,ARE,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.0024978899941145733,error: unknown exception
26,2020-11-20,Spouse,LGI,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.026753910291563533,error: unknown exception
27,2020-11-20,Spouse,ABYIX,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.004413079529704725,error: unknown exception
28,2020-11-20,Spouse,MRVL,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.053002772510923,error: unknown exception
29,2020-11-20,Spouse,BRKR,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.007641257193925231,error: unknown exception
30,2020-11-20,Spouse,MANT,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.006143843448259425,error: unknown exception
31,2020-11-20,Spouse,ACIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.014005625520691912,error: unknown exception
32,2020-11-20,Spouse,SWKS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.005555942607649784,error: unknown exception
33,2020-11-20,Spouse,NUAN,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.04355187895752903,error: unknown exception
34,2020-11-20,Spouse,AJRD,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.002930223965606349,error: unknown exception
35,2020-11-20,Spouse,SRVR,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.003945867853853226,error: unknown exception
36,2020-11-20,Spouse,CONE,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.0192199093806019,error: unknown exception
37,2020-11-20,Spouse,CEF,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.060770527438291116,error: unknown exception
38,2020-11-20,Spouse,WW,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.07543730519447345,error: unknown exception
39,2020-11-20,Spouse,XAR,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.02468068532230621,error: unknown exception
40,2020-11-20,Spouse,GLD,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.05134045276975374,error: unknown exception
41,2020-11-20,Spouse,GMAB,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.05693955380676098,error: unknown exception
42,2020-11-20,Spouse,BAH,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.0045876994457904365,error: unknown exception
43,2020-11-20,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.02357723230536806,error: unknown exception
44,2020-11-20,Spouse,ABBV,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03708851278248962,error: unknown exception
45,2020-11-20,Spouse,FDN,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.0345051012896739,error: unknown exception
46,2020-11-20,Spouse,HBI,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.04181949303289491,error: unknown exception
47,2020-11-20,Spouse,ATVI,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.034761175409529936,error: unknown exception
48,2020-11-20,Spouse,FTNT,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.043261094577814234,error: unknown exception
49,2020-11-20,Spouse,RTH,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.023445663983662816,error: unknown exception
50,2020-11-20,Spouse,NTLA,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.21428572271114332,error: unknown exception
51,2020-11-20,Spouse,RODM,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.005041458217114652,error: unknown exception
52,2020-11-20,Spouse,PTLC,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.018536270589184792,error: unknown exception
53,2020-11-20,Spouse,PTNQ,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.015618794862701067,error: unknown exception
54,2020-11-20,Spouse,PTMC,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.004106161362659029,error: unknown exception
55,2020-11-20,Spouse,DGRS,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.016682632678399013,error: unknown exception
56,2020-11-20,Spouse,MAXR,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03962614825952833,error: unknown exception
57,2020-11-20,Spouse,ARNA,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.01604196955350332,error: unknown exception
58,2020-11-20,Spouse,GBIL,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-9.988152877403232e-05,error: unknown exception
59,2020-11-20,Spouse,KEYS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03331327199432258,error: unknown exception
60,2020-11-20,Spouse,PAGS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.11252057669405446,error: unknown exception
61,2020-11-20,Spouse,CTVA,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.03121635770116651,error: unknown exception
62,2020-11-20,Spouse,VIAV,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.010226398388575971,error: unknown exception
63,2020-11-20,Spouse,SI,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.166885250904521,error: unknown exception
64,2020-11-20,Spouse,CRWD,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.05188030123019012,error: unknown exception
65,2020-11-20,Spouse,DD,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.018939423877964615,error: unknown exception
66,2020-11-20,Spouse,DOW,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,-0.019261187389407762,error: unknown exception
67,2020-11-20,Spouse,DDOG,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.11033788567879776,error: unknown exception
68,2020-11-20,Spouse,EVOP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.014117670994178922,error: unknown exception
69,2020-11-20,Spouse,AAPL,Stock,Sale,"$50,001 - $100,000",Thomas R Carper,-50001.0,-75000.5,-100000.0,0.01457309329500127,error: unknown exception
70,2020-11-20,Spouse,GLW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03085396571417282,error: unknown exception
71,2020-11-20,Spouse,HAL,Stock,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.04339627452546337,error: unknown exception
72,2020-11-20,Spouse,PAAS,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.041233720190710095,error: unknown exception
73,2020-11-20,Spouse,TMO,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.030906354596740564,error: unknown exception
74,2020-11-20,Spouse,LUBFX,Other Securities,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.0,error: unknown exception
75,2020-11-16,Spouse,RIO,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.03498494773677392,error: unknown exception
78,2019-04-05,Spouse,NVS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,-0.04726202031846404,-0.03669452272637664
79,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.01601930503295895,0.05433861519365151
80,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.02314228646423362,-0.01939419048781242
81,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.01601930503295895,0.05433861519365151
82,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.02314228646423362,-0.01939419048781242
83,2020-10-16,Child,NVDA,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.01601930503295895,0.05433861519365151
84,2020-10-16,Child,WDAY,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.02314228646423362,-0.01939419048781242
87,2020-10-13,Spouse,BBY,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001.0,-8000.5,-15000.0,0.022671519549379727,0.005160313129819561
88,2020-10-13,Spouse,NVAX,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001.0,-8000.5,-15000.0,-0.16132331485226115,-0.28683492274717537
90,2020-10-30,Spouse,IJR,Other Securities,Sale,"$1,001 - $15,000",Thomas R Carper,-1001.0,-8000.5,-15000.0,0.056789838349415055,0.16467649490640962
93,2020-09-09,Joint,CB,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001.0,-32500.5,-50000.0,-0.029700604897935846,-0.043619635352079
94,2020-09-30,Joint,TT,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001.0,-32500.5,-50000.0,0.0551752622895171,0.06284534194342914
95,2020-09-30,Self,TT,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001.0,-32500.5,-50000.0,0.0551752622895171,0.06284534194342914
97,2020-09-11,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,-0.04607144931063794,0.00910713029420228
98,2020-09-14,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001.0,-8000.5,-15000.0,0.02328559213558196,0.09320542085883407
99,2020-09-14,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001.0,-8000.5,-15000.0,0.02328559213558196,0.09320542085883407
100,2020-09-23,Child,NFLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001.0,-8000.5,-15000.0,0.06251463917782486,0.15052809982888213
103,2020-09-24,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,0.0008536135538313599,0.014185075411728714
104,2020-09-22,Spouse,LDP,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.03943549698649189,-0.006919011418724208
105,2020-09-22,Spouse,WIW,Stock,Purchase,"$1,001 - $15,000",Thomas R Carper,1001.0,8000.5,15000.0,-0.023580711723735073,-0.001746744197769627
106,2020-09-22,Spouse,ATOAX,Other Securities,Purchase,"$15,001 - $50,000",Thomas R Carper,15001.0,32500.5,50000.0,0.0,9.916776595726579e-05
107,2020-09-04,Spouse,BA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,-0.0333235711578294,-0.029055838246312443
108,2020-09-04,Spouse,WMT,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001.0,-8000.5,-15000.0,-0.038577290738631996,-0.03906743512931511
109,2020-09-17,Spouse,AAPL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001.0,8000.5,15000.0,-0.019213336089105262,0.04196119902676183
110,2020-09-14,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.02757881189313956,0.05983790533596681
111,2020-09-11,Spouse,AAPL,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001.0,8000.5,15000.0,-0.04607144931063794,0.00910713029420228
112,2020-09-09,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.04423797640826264,-0.012870790559735229
113,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,0.019786178412069352,0.03267977965954232
114,2020-09-04,Spouse,NFLX,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001.0,75000.5,100000.0,-0.07710489093802066,-0.04922002615505237
115,2020-09-04,Spouse,NVDA,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001.0,75000.5,100000.0,0.019786178412069352,0.03267977965954232
116,2020-09-04,Spouse,NFLX,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001.0,-75000.5,-100000.0,-0.07710489093802066,-0.04922002615505237
117,2020-09-04,Spouse,BYND,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001.0,-8000.5,-15000.0,0.13797482930427282,0.2025115515715722
118,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,0.019786178412069352,0.03267977965954232
119,2020-09-03,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.07346123826753946,-0.07114488836005246
120,2020-09-02,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001.0,75000.5,100000.0,-0.13630134428743274,-0.17640790270664014
121,2020-09-01,Spouse,TSLA,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001.0,-75000.5,-100000.0,-0.2289653548229852,-0.19932639695735144
122,2020-09-04,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001.0,-32500.5,-50000.0,0.019786178412069352,0.03267977965954232
123,2020-09-16,Spouse,W,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,0.06603216214256642,0.14693642469813456
124,2020-09-09,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.04423797640826264,-0.012870790559735229
125,2020-09-09,Spouse,ZM,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,0.04752988533645425,0.20649298784912434
126,2020-09-04,Spouse,MSFT,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001.0,-75000.5,-100000.0,-0.04126024747608327,-0.02245040567180771
127,2020-09-03,Spouse,MSFT,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.0610676575197868,-0.04362632303624379
128,2020-09-03,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001.0,32500.5,50000.0,-0.07346123826753946,-0.07114488836005246
140,2020-09-02,Spouse,W,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-50001.0,-75000.5,-100000.0,-0.11858368181207796,-0.054461898567297204
141,2020-09-02,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001.0,75000.5,100000.0,-0.13630134428743274,-0.17640790270664014
142,2020-09-01,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001.0,32500.5,50000.0,-0.06587656383482567,-0.14268158652607701
143,2020-08-27,Spouse,AAPL,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001.0,75000.5,100000.0,-0.03303741478237176,-0.1453483996634854
144,2020-08-27,Spouse,AMWD,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001.0,-8000.5,-15000.0,-0.04451588710177206,-0.09993123391358512
145,2020-08-26,Spouse,IRBT,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,0.024587984252274923,0.018179432465239405
146,2020-08-25,Spouse,UPS,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001.0,75000.5,100000.0,0.02269868942774545,0.005218794068113926
147,2020-08-25,Spouse,FDX,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001.0,32500.5,50000.0,0.052027484828057025,0.17127485449265378
148,2020-08-24,Spouse,W,Stock,Purchase,"$50,001 - $100,000",Ron L Wyden,50001.0,75000.5,100000.0,-0.1226035575189534,-0.20017752562754254
149,2020-08-24,Spouse,SQ,Stock,Purchase,"$15,001 - $50,000",Ron L Wyden,15001.0,32500.5,50000.0,0.05118917330613511,0.01785365856600751
150,2020-08-24,Spouse,KR,Stock,Sale,"$50,001 - $100,000",Ron L Wyden,-50001.0,-75000.5,-100000.0,-0.010538102041619635,-0.09262342431666754
151,2020-08-24,Spouse,CLX,Stock,Sale,"$1,001 - $15,000",Ron L Wyden,-1001.0,-8000.5,-15000.0,0.0016582448395343608,-0.060682110257472
152,2020-08-24,Spouse,AMWD,Stock,Purchase,"$1,001 - $15,000",Ron L Wyden,1001.0,8000.5,15000.0,-0.08030270589301367,-0.1043725075560196
153,2020-08-19,Spouse,SBUX,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.06157427160456281,0.09339173484746227
154,2020-08-19,Spouse,MSFT,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.05460183046444911,-0.02064855413794384
155,2020-08-19,Spouse,LOW,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.07650998790810157,0.00031593712212817413
156,2020-08-19,Spouse,IBM,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.00266469599371848,-0.026485834423597227
157,2020-08-19,Spouse,DIS,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.03451511425670964,0.042654807238209864
158,2020-08-19,Spouse,CMCSA,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.02031398712565698,0.01615886345255916
159,2020-08-19,Spouse,CSCO,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.009075682423202794,-0.05493195077152128
160,2020-08-19,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001.0,-8000.5,-15000.0,0.09346849413004438,-0.01916466648740516
161,2020-08-18,Spouse,VZ,Stock,Purchase,"$1,001 - $15,000","Angus S King, Jr.",1001.0,8000.5,15000.0,0.0040554406858575465,0.014531952360623868
162,2020-08-18,Spouse,SLB,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001.0,-8000.5,-15000.0,-0.025796701490272647,-0.05244410244074634
163,2020-08-18,Spouse,XOM,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001.0,-8000.5,-15000.0,-0.03653075541176342,-0.10558563280086189
164,2020-08-18,Spouse,COP,Stock,Sale,"$1,001 - $15,000","Angus S King, Jr.",-1001.0,-8000.5,-15000.0,-0.03669739352774954,-0.14554932243364707
165,2020-09-02,Spouse,WFC,Stock,Purchase,"$1,001 - $15,000","A. Mitchell Mcconnell, Jr.",1001.0,8000.5,15000.0,-0.025234030852034666,-0.05087506849084317
167,2020-08-28,Child,TSLA,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,1001.0,8000.5,15000.0,-0.05502843081820449,0.015157725859932117
168,2020-08-27,Child,AAPL,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,1001.0,8000.5,15000.0,-0.03303741478237176,-0.1453483996634854
169,2020-08-21,Spouse,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.04441629364470434,0.04949243454236596
170,2020-08-21,Spouse,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.06355924897640156,0.029896402115540545
171,2020-08-21,Spouse,V,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05672854616017668,0.004163953819423155
172,2020-08-21,Spouse,TXN,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.022518395438518253,-0.012826867569051069
173,2020-08-21,Spouse,JPM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05600076400570979,0.052918235168964656
174,2020-08-21,Spouse,KO,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05393403309043081,0.08122849464238653
175,2020-08-21,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.003517776211890988,-0.07244513713802857
176,2020-08-21,Spouse,ALL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.003817252564346642,0.010736359596000498
177,2020-08-21,Spouse,ABBV,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,-0.007273908618185628,-0.04606787051994282
178,2020-08-21,Spouse,KR,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,-0.0169869246050653,-0.08549152058566009
179,2020-08-21,Spouse,CVX,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,0.00646448278814624,-0.09156082172562673
180,2020-08-21,Spouse,BRK-B,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,0.05360849813728453,0.06030955120930119
181,2020-08-21,Self,WFC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.04441629364470434,0.04949243454236596
182,2020-08-21,Self,DIS,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.06355924897640156,0.029896402115540545
183,2020-08-21,Self,V,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05672854616017668,0.004163953819423155
184,2020-08-21,Self,TXN,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.022518395438518253,-0.012826867569051069
185,2020-08-21,Self,RDS-B,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.02212702399870907,-0.062455338543136736
186,2020-08-21,Self,OXY,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,-0.0022795989890436203,-0.22644674308079396
187,2020-08-21,Self,MPC,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.04774004014757288,-0.09548024426987574
188,2020-08-21,Self,JPM,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05600076400570979,0.052918235168964656
189,2020-08-21,Self,COST,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.010910931135383118,-0.004903923293421673
190,2020-08-21,Self,KO,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05393403309043081,0.08122849464238653
191,2020-08-21,Self,BRK-B,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.05360849813728453,0.06030955120930119
192,2020-08-21,Self,AAPL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.003517776211890988,-0.07244513713802857
193,2020-08-21,Self,ALL,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,0.003817252564346642,0.010736359596000498
194,2020-08-21,Self,ABBV,Stock,Sale,"$1,001 - $15,000","Jerry Moran,",-1001.0,-8000.5,-15000.0,-0.007273908618185628,-0.04606787051994282
195,2020-08-21,Self,KR,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,-0.0169869246050653,-0.08549152058566009
196,2020-08-21,Self,USB,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,0.05651811129682603,0.07554668001943284
197,2020-08-21,Self,JNJ,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,0.01245476870351699,-0.022405097049974797
198,2020-08-21,Self,INTC,Stock,Purchase,"$1,001 - $15,000","Jerry Moran,",1001.0,8000.5,15000.0,0.023336061301945894,0.0026380153030306336
