,transaction_date,owner,ticker,asset_type,type,amount,senator,lower_amt,mid_amt,upper_amt,5_day_pct_change,15_day_pct_change,30_day_pct_change
4130,2018-02-20,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.030964220084783767,0.033350437811351566,-0.11880000599913776
4131,2018-02-14,Spouse,WMT,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4132,2018-02-05,Spouse,FB,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,-0.02675709473522936,0.001103454778178904,-0.07232704958433141
4133,2018-02-05,Spouse,AMZN,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,-0.002712244267086331,0.08775538163219425,0.14137410774505396
4134,2018-02-05,Spouse,FB,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.02675709473522936,0.001103454778178904,-0.07232704958433141
4135,2018-02-05,Spouse,ETY,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,0.029050163075794406,0.0567887472288375,0.05767547592103935
4136,2018-02-05,Spouse,NFLX,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,0.01451277345990859,0.1429638623064993,0.2487218078322731
4137,2018-02-05,Spouse,BA,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,0.05052610198656165,0.1142056543049926,0.03167303089913815
4138,2018-02-05,Spouse,BAC,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,0.028420256390430394,0.0684071838719961,0.06080628829123134
4139,2018-02-05,Spouse,BAC,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.028420256390430394,0.0684071838719961,0.06080628829123134
4140,2018-02-05,Spouse,RTN,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,error: unknown exception,error: unknown exception,error: unknown exception
4141,2018-02-05,Spouse,NFLX,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,0.01451277345990859,0.1429638623064993,0.2487218078322731
4142,2018-02-05,Spouse,BA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.05052610198656165,0.1142056543049926,0.03167303089913815
4143,2018-02-05,Spouse,ETY,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.029050163075794406,0.0567887472288375,0.05767547592103935
4144,2018-02-05,Spouse,AAPL,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.04398631987103192,0.14459292381548478,0.1243817478827703
4145,2018-02-05,Spouse,AMZN,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,-0.002712244267086331,0.08775538163219425,0.14137410774505396
4146,2018-02-05,Spouse,NVDA,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.06705672128900186,0.15214290281164194,0.16862478781500867
4147,2018-02-05,Spouse,NOC,Stock,Purchase,"$50,001 - $100,000",Pat Roberts,50001,75000.5,100000,0.04674752757346459,0.09706219101186651,0.08170631326332292
4148,2018-02-05,Spouse,LMT,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.027789360879057545,0.06452475873215746,0.0030449199845889283
4149,2018-02-05,Spouse,AAPL,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,0.04398631987103192,0.14459292381548478,0.1243817478827703
4150,2018-02-05,Spouse,NVDA,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,0.06705672128900186,0.15214290281164194,0.16862478781500867
4151,2018-02-05,Spouse,NOC,Stock,Sale,"$50,001 - $100,000",Pat Roberts,-50001,-75000.5,-100000,0.04674752757346459,0.09706219101186651,0.08170631326332292
4152,2018-02-05,Spouse,COST,Stock,Sale,"$15,001 - $50,000",Pat Roberts,-15001,-32500.5,-50000,-0.009356046225851006,0.04288837334045235,0.027801704718878672
4153,2018-02-05,Spouse,AMZN,Stock,Sale,"$1,001 - $15,000",Pat Roberts,-1001,-8000.5,-15000,-0.002712244267086331,0.08775538163219425,0.14137410774505396
4161,2018-02-22,Self,XPO,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,50001,75000.5,100000,0.05793080311855994,0.1089140947767187,0.02853789940158668
4162,2018-02-22,Self,GILD,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-50001,-75000.5,-100000,-0.023551531202804857,0.008473237782320764,-0.06889668463346035
4163,2018-02-22,Self,CELG,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,50001,75000.5,100000,error: unknown exception,error: unknown exception,error: unknown exception
4164,2018-02-22,Self,AGN,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-50001,-75000.5,-100000,error: unknown exception,error: unknown exception,error: unknown exception
4165,2018-02-09,Self,MSFT,Stock,Purchase,"$15,001 - $50,000",James M Inhofe,15001,32500.5,50000,0.048221621450847824,0.06690734631059679,0.06850225891039731
4166,2018-02-09,Self,KMX,Stock,Purchase,"$15,001 - $50,000",James M Inhofe,15001,32500.5,50000,-0.0009303389762935101,-0.06249029171639851,-0.06047445868148584
4167,2018-01-25,Self,KMX,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,50001,75000.5,100000,-0.010204128425935632,-0.10078276477779255,-0.12734135439987518
4168,2018-01-25,Self,BUD,Stock,Sale,"$50,001 - $100,000",James M Inhofe,-50001,-75000.5,-100000,0.003694572064591113,-0.07934558352421188,0.013282873085290043
4169,2018-02-20,Self,WTW,Stock,Purchase,"$100,001 - $250,000",John Hoeven,100001,175000.5,250000,error: unknown exception,error: unknown exception,error: unknown exception
4170,2018-02-20,Self,WMT,Stock,Purchase,"$100,001 - $250,000",John Hoeven,100001,175000.5,250000,error: unknown exception,error: unknown exception,error: unknown exception
4173,2018-02-05,Self,WTW,Stock,Sale,"$250,001 - $500,000",John Hoeven,-250001,-375000.5,-500000,error: unknown exception,error: unknown exception,error: unknown exception
4174,2018-01-31,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,-0.047124185546420165,0.0344818169935302,0.07136332470929065
4175,2018-01-31,Spouse,IHE,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,-0.04479611049552885,-0.03736183880810029,-0.03240562412423831
4176,2018-01-08,Spouse,C,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,1001,8000.5,15000,0.03461695796903278,0.054877214602905774,0.037332237399654786
4177,2018-01-08,Spouse,WMT,Stock,Purchase,"$1,001 - $15,000",Sheldon Whitehouse,1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4178,2018-01-08,Joint,BIIB,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,0.027908425230913875,0.06958896668024753,-0.132109778854248
4179,2018-01-17,Joint,V,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,0.02106903795408113,-0.0191014306324218,-0.01123450798531955
4180,2018-01-17,Joint,COST,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,0.010140871744742293,-0.04732437540826241,-0.014322987263679175
4181,2018-01-31,Joint,GE,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,-0.056895416841992674,-0.09585648553394313,-0.10458646474537131
4182,2018-01-17,Self,V,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,0.02106903795408113,-0.0191014306324218,-0.01123450798531955
4183,2018-01-17,Self,USB,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,0.02502672793383051,-0.027333895651652413,-0.05626538099441274
4184,2018-01-04,Spouse,GWW,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.007032294974890617,0.20842172255038535,0.13533267071178826
4185,2018-01-04,Spouse,GE,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.026443754221560364,-0.12951974708039493,-0.1878035833236962
4186,2018-01-04,Spouse,RDS-A,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.013790058697255948,0.036725207129308685,-0.05908659687792207
4187,2018-01-04,Spouse,PG,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,-0.011296200237930017,-0.030502076868405864,-0.08719324713876196
4188,2018-01-04,Spouse,NSC,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.045121662708318064,0.024358877008234622,-0.027520983783133703
4189,2018-01-04,Spouse,MSFT,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.011135218854295876,0.07978417249752717,0.061097001304376626
4190,2018-01-04,Spouse,MRK,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.00964065998514837,0.08746706955112264,-0.01332168141551235
4191,2018-01-04,Spouse,IBM,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.015460906883075559,0.03487918106929853,-0.02462764380648302
4192,2018-01-04,Spouse,INTC,Stock,Sale,"$15,001 - $50,000",Shelley M Capito,-15001,-32500.5,-50000,-0.022957481214790736,0.12716655155611895,0.032390258966372
4193,2018-01-04,Spouse,XOM,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.0012670556722618367,0.02510924277501244,-0.10939096926393231
4194,2018-01-04,Spouse,KO,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,-0.0008681582844461219,0.05316838935162741,-0.023871611269791152
4195,2018-01-04,Spouse,C,Stock,Sale,"$15,001 - $50,000",Shelley M Capito,-15001,-32500.5,-50000,0.0006618881070972527,0.06052165622747205,0.02147578285119739
4196,2018-01-04,Spouse,CSCO,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.02846868282054647,0.09156195997683697,0.13695836178956405
4197,2018-01-04,Spouse,BMY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.011660063260179413,0.040486004086838494,0.11676131321557391
4198,2018-01-26,Spouse,SLB,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,-0.05050892522976705,-0.1399593539694035,-0.11647307367109709
4199,2018-01-26,Spouse,RYAAY,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,-0.014648063263790131,0.02037647753967379,0.006383031327093879
4200,2018-01-26,Spouse,INTC,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,-0.07847456386979206,-0.08408366310985964,0.03573324570645235
4201,2018-01-26,Spouse,HXL,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,-0.003548995791456318,0.008970219451244191,0.011785578944534704
4202,2018-01-26,Spouse,FANUY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,-0.08941403344398019,-0.1154504182688597,-0.12058919238162337
4203,2018-01-26,Spouse,DWDP,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4205,2018-01-31,Spouse,TSCO,Stock,Sale,"$15,001 - $50,000",Susan M Collins,-15001,-32500.5,-50000,-0.11645890862838813,-0.13718042900715624,-0.1706290977225147
4206,2018-01-31,Spouse,RHT,Stock,Sale,"$15,001 - $50,000",Susan M Collins,-15001,-32500.5,-50000,error: unknown exception,error: unknown exception,error: unknown exception
4207,2018-01-31,Spouse,AYI,Stock,Sale,"$15,001 - $50,000",Susan M Collins,-15001,-32500.5,-50000,-0.04124566233541232,-0.0527066696928997,-0.029785055096880304
4208,2018-01-05,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,0.04472594221086577,-0.010436153747867438,-0.036807971558384577
4209,2018-01-08,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4210,2018-01-08,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,0.03803129819504644,-0.012677017828481244,-0.02930837969696631
4211,2018-01-30,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4212,2018-01-30,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4213,2018-01-05,Self,BAC,Stock,Sale,"$15,001 - $50,000",Patrick J Toomey,-15001,-32500.5,-50000,0.02835486511104121,0.06429274689580092,0.05275290582654364
4248,2018-01-31,Joint,SUN,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,-0.03642079537112856,-0.028374859913049392,-0.12106386111026139
4249,2018-01-31,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.004983933761378668,0.0372324958967681,0.0372324958967681
4250,2018-01-31,Joint,GLW,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,-0.04484306865192474,-0.06438179402639156,-0.048389687748348696
4251,2018-01-30,Joint,ENB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.048084648250931,-0.05903212795566796,-0.08717023720499688
4252,2018-01-30,Joint,ENB,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-15001,-32500.5,-50000,-0.048084648250931,-0.05903212795566796,-0.08717023720499688
4253,2018-01-30,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.03893074983076575,0.032539302910031216,0.025566563478472117
4254,2018-01-29,Joint,FOXA,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.0,0.0,0.0
4255,2018-01-29,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.09041946533685681,-0.0014172119838588996,0.0051020496429668135
4256,2018-01-29,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.09041946533685681,-0.0014172119838588996,0.0051020496429668135
4257,2018-01-29,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.09041946533685681,-0.0014172119838588996,0.0051020496429668135
4258,2018-01-26,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4259,2018-01-24,Joint,FOXA,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.0,0.0,0.0
4260,2018-01-24,Joint,PG,Stock,Purchase,"$50,001 - $100,000","David A Perdue , Jr",50001,75000.5,100000,-0.022307700292158825,-0.08640010637898955,-0.09444006133998065
4261,2018-01-24,Joint,JNJ,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,-0.027310421370507106,-0.08728092807978219,-0.06450605845133543
4262,2018-01-24,Joint,DVN,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4263,2018-01-23,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.025205414039403413,-0.03313514409907625,0.0498441872863956
4264,2018-01-22,Joint,CBS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4265,2018-01-19,Joint,CBS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4266,2018-01-19,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4267,2018-01-18,Joint,CBS,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4268,2018-01-17,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4269,2018-01-16,Joint,COP,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",15001,32500.5,50000,0.027702268633580256,-0.049286226294624105,-0.07202084552992963
4270,2018-01-16,Joint,AVP,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4271,2018-01-16,Joint,SPY,Stock,Sale,"$15,001 - $50,000","David A Perdue , Jr",-15001,-32500.5,-50000,0.022818515308815155,-0.02830619904778571,-0.01920802451972686
4272,2018-01-16,Joint,XOM,Stock,Purchase,"$15,001 - $50,000","David A Perdue , Jr",15001,32500.5,50000,0.015292575806149306,-0.09911465286264377,-0.12021963564500474
4273,2018-01-16,Joint,MRK,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,-0.0059610125335458905,-0.10649274457619129,-0.12647017938454802
4274,2018-01-16,Joint,FDC,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,error: unknown exception,error: unknown exception,error: unknown exception
4275,2018-01-16,Joint,DISCA,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,0.04769669969601389,-0.028128842835021345,-0.008560985974028802
4276,2018-01-16,Joint,SPY,Stock,Sale,"$500,001 - $1,000,000","David A Perdue , Jr",-500001,-750000.5,-1000000,0.022818515308815155,-0.02830619904778571,-0.01920802451972686
4277,2018-01-16,Joint,FEYE,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,0.01862945386694003,-0.046573507764577846,0.1037924449322869
4278,2018-01-16,Joint,MOS,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,0.06308398179287135,-0.02375396856628338,0.025878427889444694
4279,2018-01-16,Joint,HBI,Stock,Purchase,"$100,001 - $250,000","David A Perdue , Jr",100001,175000.5,250000,0.03981889544549732,-0.021266875797592965,-0.1157705640600792
4280,2018-01-05,Joint,ENB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.024545781935037883,-0.07756503308044357,-0.15055087670135836
4281,2018-01-05,Joint,TRP,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.03254512284067612,-0.07499486427184197,-0.09015565982449043
4282,2018-01-05,Joint,TRGP,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.061713166528086054,0.009081383536894508,0.004629907379560621
4283,2018-01-05,Joint,WMB,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4284,2018-01-05,Joint,KMI,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.030079278388474028,-0.012664844267335442,-0.09686841385086513
4285,2018-01-05,Joint,OKE,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,0.046557317286530175,0.07484629607173161,0.03021895093971063
4286,2018-01-05,Joint,CSCO,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.033898095136120195,0.08398690340473686,0.11459657321853342
4287,2018-01-05,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.01109168379253524,0.02977234406700417,0.02831293836034594
4288,2018-01-05,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.01109168379253524,0.02977234406700417,0.02831293836034594
4289,2018-01-05,Joint,USG,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4290,2018-01-04,Joint,URBN,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,-0.0032022358235959526,0.01863182628167726,0.0299855208078141
4291,2018-01-24,Self,JETS,Stock,Purchase,"$50,001 - $100,000",John Hoeven,50001,75000.5,100000,-0.0021211569925823092,-0.04090904541459058,-0.0033332803456211837
4292,2018-01-05,Spouse,OFC,Stock,Purchase,"$1,001 - $15,000",Gary C Peters,1001,8000.5,15000,-0.0351812216368855,-0.03731330368114086,-0.08422170085177307
4297,2018-01-16,Self,LSCC,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,0.02893895679218907,-0.022508017879094178,-0.0337619884876787
4298,2018-01-03,Spouse,DVN,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4300,2018-01-25,Spouse,AMZN,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,0.008744910377823998,0.060822280607850734,0.1458253714553808
4301,2018-01-17,Spouse,CELG,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,error: unknown exception,error: unknown exception,error: unknown exception
4302,2018-01-05,Spouse,BAC,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,0.02835486511104121,0.06429274689580092,0.05275290582654364
4303,2018-01-17,Spouse,LMT,Stock,Purchase,"$1,001 - $15,000",Pat Roberts,1001,8000.5,15000,-0.013050370245206985,0.03156543365687231,0.020120283835151995
4304,2018-01-04,Spouse,JPM,Stock,Purchase,"$15,001 - $50,000",Pat Roberts,15001,32500.5,50000,0.01650748073926876,0.06676457455949057,0.051724038226536574
4305,2018-01-16,Spouse,CUTR,Stock,Sale,"$250,001 - $500,000",Tina Smith,-250001,-375000.5,-500000,0.0071210267193340645,-0.02746698366036762,-0.08341815181144173
4306,2018-01-05,Joint,ENTL,Stock,Sale,"$50,001 - $100,000",Tina Smith,-50001,-75000.5,-100000,0.0024927073827626395,-0.00041546443741693486,-0.002077242945345705
4308,2017-12-26,Self,DAL,Stock,Purchase,"$100,001 - $250,000",James M Inhofe,100001,175000.5,250000,-0.013113522120598364,0.05351770730766549,-0.09214955279060369
4309,2018-01-11,Self,UNH,Stock,Purchase,"$50,001 - $100,000",James M Inhofe,50001,75000.5,100000,0.07968406088288912,0.02879451581663645,0.03846644565301803
4310,2017-12-29,Spouse,AAPL,Stock,Sale,"$1,001 - $15,000",William Cassidy,-1001,-8000.5,-15000,0.030254876498071185,0.04615035534098764,-0.024936262691137537
4311,2018-01-12,Self,LSCC,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,0.038772175912698284,-0.02746366312156089,-0.025848117275132188
4312,2018-01-11,Joint,HACK,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,0.001205595392030093,-0.01265816386505231,0.044002586105560126
4313,2018-01-11,Joint,PEP,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,0.02814829150681454,0.015314715695902313,-0.05082152337572242
4314,2018-01-11,Joint,CELG,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4315,2018-01-11,Joint,UNFI,Stock,Sale,"$1,001 - $15,000",John F Reed,-1001,-8000.5,-15000,0.0483525511419566,-0.028241409116799676,-0.0697475827805192
4316,2017-12-20,Spouse,GDDY,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,0.0015872621812589682,0.020436483097485646,0.041865014519312585
4317,2017-12-20,Spouse,CSX,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,-0.007399352232373001,0.06930157531336087,-0.06172168639753203
4318,2017-12-19,Spouse,ENB,Stock,Purchase,"$1,001 - $15,000",Shelley M Capito,1001,8000.5,15000,0.001802768440556614,0.016997076213961584,-0.10636120060435847
4319,2017-12-19,Spouse,SGAPY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.0033808005842396556,0.026671593079212182,-0.005259273005435934
4320,2017-12-19,Spouse,SSDOY,Stock,Sale,"$1,001 - $15,000",Shelley M Capito,-1001,-8000.5,-15000,0.024131364707100516,0.0168537735238539,0.11031918989930367
4321,2018-01-08,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,0.03803129819504644,-0.012677017828481244,-0.02930837969696631
4322,2018-01-08,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4323,2018-01-05,Self,PFS,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,0.04472594221086577,-0.010436153747867438,-0.036807971558384577
4324,2017-12-07,Self,REVB,Stock,Sale,"$1,001 - $15,000",Patrick J Toomey,-1001,-8000.5,-15000,error: unknown exception,error: unknown exception,error: unknown exception
4325,2017-12-07,Self,GE,Stock,Purchase,"$1,001 - $15,000",Patrick J Toomey,1001,8000.5,15000,-0.003952521106069839,-0.00787814954102395,-0.03971690903589072
4326,2017-12-18,Joint,NWL,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,0.002593959376004511,0.010051808074876585,-0.11154348556108055
4327,2017-12-05,Self,NWL,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,-0.01950905561741604,-0.03303947008699767,-0.01762119941987614
4328,2017-12-05,Self,DISH,Stock,Sale,"$1,001 - $15,000",Sheldon Whitehouse,-1001,-8000.5,-15000,-0.04612719137976643,-0.0837978226531583,-0.13011725190463594
4329,2017-12-05,Self,JCI,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,0.0301643678671374,0.028424118026010567,0.055002835163092074
4330,2017-12-18,Self,REGN,Stock,Sale,"$15,001 - $50,000",Sheldon Whitehouse,-15001,-32500.5,-50000,0.010537514992528809,-0.04415874839328806,-0.09807247102664952
4331,2017-12-29,Self,AMZN,Stock,Purchase,"$50,001 - $100,000",John Hoeven,50001,75000.5,100000,0.0661838493959165,0.16509194181642367,0.20953085175429825
4332,2017-12-29,Self,AVGO,Stock,Purchase,"$100,001 - $250,000",John Hoeven,100001,175000.5,250000,0.059828764573783284,0.023355409913680677,-0.04297381499054435
4337,2017-12-21,Joint,BBL,Stock,Purchase,"$1,001 - $15,000",Tammy Duckworth,1001,8000.5,15000,0.020511444856490695,0.11851102676850614,0.08837691235981666
4339,2018-01-03,Joint,FOXA,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.0,0.0,0.0
4340,2018-01-03,Joint,CZR,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,0.030351462814561712,0.05271570498715008,0.03674126370320338
4341,2018-01-03,Joint,RF,Stock,Purchase,"$1,001 - $15,000","David A Perdue , Jr",1001,8000.5,15000,0.03908056137068108,0.10000037340318871,0.11954050105443552
4342,2018-01-02,Joint,FOXA,Stock,Sale,"$1,001 - $15,000","David A Perdue , Jr",-1001,-8000.5,-15000,0.0,0.0,0.0
